,time,control_1,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_2,control_20,control_21,control_22,control_23,control_24,control_25,control_26,control_27,control_28,control_29,control_3,control_30,control_31,control_32,control_4,control_5,control_6,control_7,control_8,control_9,mean,activity,guassian
10,00:10:00,120.97222222222223,34.8,30.11764705882353,39.416666666666664,17.866666666666667,241.53333333333333,114.46666666666667,127.3529411764706,29.85,222.35294117647058,115.84210526315789,271.3636363636364,3.0454545454545454,219.45454545454547,49.6,144.33333333333334,484.73333333333335,69.0,69.21739130434783,50.857142857142854,295.5882352941176,116.82352941176471,21.347826086956523,83.13333333333334,83.69444444444444,110.97222222222223,108.22727272727273,28.12121212121212,86.44444444444444,129.61111111111111,228.5,51.45,118.75280183184844,118.75280183184844,11.956930897807595
11,00:11:00,69.47222222222223,6.533333333333333,19.352941176470587,67.33333333333333,8.666666666666666,340.06666666666666,77.86666666666666,57.705882352941174,25.2,383.3529411764706,130.21052631578948,312.27272727272725,2.772727272727273,190.63636363636363,74.13333333333334,101.4,241.46666666666667,3.6666666666666665,78.6086956521739,53.5,326.3529411764706,93.47058823529412,22.391304347826086,51.6,67.72222222222223,78.88888888888889,79.81818181818181,45.515151515151516,110.80555555555556,148.38888888888889,197.4,42.45,109.65694009561558,109.65694009561558,12.039521409176446
12,00:12:00,49.97222222222222,37.0,34.8235294117647,85.25,28.8,416.1333333333333,90.86666666666666,69.70588235294117,60.0,283.7647058823529,111.10526315789474,265.3181818181818,7.045454545454546,136.45454545454547,49.266666666666666,46.93333333333333,258.3333333333333,4.466666666666667,65.43478260869566,9.928571428571429,237.23529411764707,220.1764705882353,33.108695652173914,4.8,78.52777777777777,83.0,69.0,18.21212121212121,92.16666666666667,134.0,234.7,32.3,104.61969265303895,104.61969265303895,12.122605914993015
13,00:13:00,79.58333333333333,3.2666666666666666,75.88235294117646,68.29166666666667,35.266666666666666,370.2,134.06666666666666,40.8235294117647,80.05,337.5882352941176,101.6842105263158,196.72727272727272,33.77272727272727,172.27272727272728,98.0,77.26666666666667,709.0666666666667,26.933333333333334,143.6086956521739,43.214285714285715,183.88235294117646,205.1764705882353,32.73913043478261,37.6,105.86111111111111,75.58333333333333,129.45454545454547,38.696969696969695,77.44444444444444,186.38888888888889,293.85,69.1,133.22946719914736,133.22946719914736,12.206186910889254
14,00:14:00,97.86111111111111,5.866666666666666,88.6470588235294,21.375,12.933333333333334,301.2,139.86666666666667,28.0,46.25,193.8235294117647,104.84210526315789,301.0,2.5,194.95454545454547,241.8,107.66666666666667,432.1333333333333,0.2,111.6086956521739,30.5,239.23529411764707,320.8235294117647,46.43478260869565,24.0,101.08333333333333,67.83333333333333,129.1818181818182,45.333333333333336,115.02777777777777,126.0,360.25,77.65,128.6213098275204,128.6213098275204,12.290266904730363
15,00:15:00,77.27777777777777,4.466666666666667,118.41176470588235,16.5,9.4,196.33333333333334,148.46666666666667,53.529411764705884,78.35,233.88235294117646,114.57894736842105,242.95454545454547,45.81818181818182,182.9090909090909,93.26666666666667,119.2,403.26666666666665,0.0,129.34782608695653,35.92857142857143,458.7647058823529,208.64705882352942,50.95652173913044,58.06666666666667,100.27777777777777,95.47222222222223,72.13636363636364,24.303030303030305,83.77777777777777,125.33333333333333,438.45,79.1,128.0991852630467,128.0991852630467,12.37484841672249
16,00:16:00,63.138888888888886,5.6,159.05882352941177,23.708333333333332,36.4,193.53333333333333,236.8,36.11764705882353,42.1,224.52941176470588,56.68421052631579,245.1818181818182,3.4545454545454546,110.36363636363636,42.8,121.13333333333334,304.6,0.0,96.17391304347827,56.57142857142857,352.0,197.0,29.869565217391305,37.86666666666667,150.94444444444446,106.02777777777777,94.5909090909091,58.45454545454545,82.83333333333333,145.44444444444446,464.05,50.85,119.62128155664269,119.62128155664269,12.459933979521796
17,00:17:00,66.63888888888889,28.133333333333333,54.88235294117647,14.25,19.266666666666666,108.93333333333334,146.86666666666667,19.0,57.75,171.05882352941177,74.05263157894737,214.22727272727272,11.318181818181818,137.45454545454547,90.53333333333333,86.26666666666667,259.26666666666665,0.0,141.65217391304347,7.428571428571429,303.2352941176471,193.64705882352942,52.47826086956522,53.2,123.05555555555556,76.72222222222223,55.59090909090909,66.45454545454545,122.44444444444444,135.5,396.55,78.55,105.20026248516014,105.20026248516014,12.545526138345
18,00:18:00,30.47222222222222,14.4,14.764705882352942,25.166666666666668,8.733333333333333,130.13333333333333,221.2,24.58823529411765,26.35,263.70588235294116,44.31578947368421,205.86363636363637,95.13636363636364,130.04545454545453,62.0,71.33333333333333,156.13333333333333,4.666666666666667,54.04347826086956,28.428571428571427,278.70588235294116,267.0,52.02173913043478,24.466666666666665,76.05555555555556,68.0,40.63636363636363,66.54545454545455,88.97222222222223,128.02777777777777,240.1,66.45,94.01445837544676,94.01445837544676,12.631627451081444
19,00:19:00,51.72222222222222,26.533333333333335,10.470588235294118,22.458333333333332,8.066666666666666,166.66666666666666,216.0,28.0,40.0,271.94117647058823,47.10526315789474,299.6818181818182,24.818181818181817,198.95454545454547,122.13333333333334,87.46666666666667,256.0,0.0,77.3913043478261,0.0,370.5882352941176,231.88235294117646,53.65217391304348,11.8,59.22222222222222,82.25,49.86363636363637,36.78787878787879,92.47222222222223,134.55555555555554,227.55,43.45,104.67138678713201,104.67138678713201,12.718240488406618
20,00:20:00,68.88888888888889,60.86666666666667,25.058823529411764,10.583333333333334,23.533333333333335,131.0,185.46666666666667,30.705882352941178,17.95,360.88235294117646,50.31578947368421,288.6818181818182,3.590909090909091,187.5909090909091,158.2,50.8,438.2,0.0,45.43478260869565,26.5,282.29411764705884,191.23529411764707,44.52173913043478,27.466666666666665,81.13888888888889,78.91666666666667,40.09090909090909,21.575757575757574,92.52777777777777,145.75,286.85,37.65,109.19587417875755,109.19587417875755,12.805367833897156
21,00:21:00,51.22222222222222,24.666666666666668,69.11764705882354,30.791666666666668,5.866666666666666,72.4,128.0,6.352941176470588,24.05,316.3529411764706,51.8421052631579,271.77272727272725,0.8181818181818182,168.63636363636363,56.6,85.26666666666667,270.0,0.9333333333333333,33.78260869565217,11.0,234.8235294117647,97.70588235294117,36.02173913043478,30.933333333333334,112.86111111111111,84.55555555555556,56.40909090909091,33.666666666666664,64.19444444444444,145.27777777777777,346.7,52.75,92.9803709066622,92.9803709066622,12.893012084147399
22,00:22:00,76.58333333333333,12.0,68.29411764705883,41.041666666666664,19.733333333333334,58.46666666666667,135.33333333333334,21.0,11.95,356.70588235294116,30.210526315789473,218.5909090909091,13.090909090909092,189.8181818181818,80.26666666666667,51.2,330.1333333333333,11.4,23.782608695652176,46.142857142857146,172.41176470588235,74.05882352941177,27.565217391304348,17.933333333333334,102.75,51.833333333333336,45.72727272727273,24.0,96.69444444444444,139.44444444444446,158.75,75.1,86.93790498115808,86.93790498115808,12.981175848887382
23,00:23:00,21.11111111111111,6.2,27.176470588235293,22.708333333333332,16.533333333333335,120.46666666666667,136.0,34.35294117647059,14.05,342.52941176470586,60.526315789473685,213.45454545454547,6.363636363636363,241.22727272727272,61.0,39.6,208.2,34.46666666666667,16.347826086956523,30.357142857142858,261.29411764705884,127.23529411764706,25.195652173913043,59.2,129.75,65.5,53.09090909090909,21.90909090909091,126.36111111111111,119.27777777777777,247.75,86.85,93.00267583584558,93.00267583584558,13.069861751102462
24,00:24:00,34.47222222222222,17.2,33.88235294117647,48.25,16.2,139.26666666666668,59.46666666666667,12.352941176470589,14.6,261.1764705882353,38.94736842105263,191.86363636363637,6.2727272727272725,246.5909090909091,81.93333333333334,15.066666666666666,233.8,0.0,54.82608695652174,81.85714285714286,212.2941176470588,185.47058823529412,40.391304347826086,40.93333333333333,95.30555555555556,58.583333333333336,121.13636363636364,35.42424242424242,160.97222222222223,185.47222222222223,196.9,93.7,94.20651481815248,94.20651481815248,13.15907242715433
25,00:25:00,38.30555555555556,18.4,113.88235294117646,30.833333333333332,16.533333333333335,140.93333333333334,56.46666666666667,13.705882352941176,16.75,214.76470588235293,86.3157894736842,295.6363636363636,2.3636363636363638,206.8181818181818,103.26666666666667,32.733333333333334,223.6,4.466666666666667,98.26086956521739,25.785714285714285,358.88235294117646,114.52941176470588,32.52173913043478,23.866666666666667,114.77777777777777,27.97222222222222,83.9090909090909,1.7575757575757576,182.02777777777777,120.77777777777777,209.95,44.85,95.48889931041761,95.48889931041761,13.24881052690369
26,00:26:00,29.5,43.666666666666664,161.94117647058823,32.833333333333336,8.133333333333333,121.0,108.66666666666667,8.941176470588236,44.8,187.76470588235293,128.05263157894737,266.45454545454544,7.681818181818182,219.3181818181818,95.53333333333333,23.866666666666667,259.93333333333334,0.0,58.08695652173913,32.0,207.1764705882353,121.17647058823529,53.630434782608695,29.8,91.94444444444444,33.30555555555556,112.72727272727273,14.606060606060606,134.0,106.36111111111111,266.4,131.65,98.15476081611308,98.15476081611308,13.339078713834363
27,00:27:00,27.25,63.86666666666667,183.47058823529412,35.875,9.866666666666667,217.73333333333332,55.0,32.88235294117647,32.3,227.7058823529412,141.52631578947367,226.5,1.4545454545454546,226.04545454545453,204.33333333333334,22.066666666666666,263.0,6.8,65.91304347826087,21.857142857142858,301.52941176470586,149.88235294117646,76.73913043478261,24.0,65.63888888888889,13.805555555555555,131.45454545454547,28.181818181818183,92.11111111111111,121.30555555555556,146.6,51.8,102.14048006903423,102.14048006903423,13.429879665179039
28,00:28:00,64.52777777777777,95.4,93.94117647058823,43.166666666666664,33.6,244.33333333333334,13.066666666666666,30.11764705882353,29.35,235.8235294117647,164.52631578947367,227.04545454545453,1.0909090909090908,209.54545454545453,212.33333333333334,41.333333333333336,171.53333333333333,28.333333333333332,33.78260869565217,21.857142857142858,268.1764705882353,187.11764705882354,80.71739130434783,9.666666666666666,73.97222222222223,64.41666666666667,76.18181818181819,3.4242424242424243,116.55555555555556,215.16666666666666,163.9,17.85,102.24541761182142,102.24541761182142,13.521216072046492
29,00:29:00,28.916666666666668,72.73333333333333,119.52941176470588,32.75,22.133333333333333,180.13333333333333,17.933333333333334,30.705882352941178,21.6,173.41176470588235,179.10526315789474,278.27272727272725,0.8181818181818182,225.77272727272728,132.53333333333333,52.06666666666667,121.2,41.13333333333333,28.52173913043478,56.357142857142854,211.58823529411765,183.88235294117646,53.54347826086956,14.4,77.16666666666667,81.41666666666667,72.04545454545455,2.3636363636363638,105.11111111111111,166.30555555555554,190.35,18.85,93.5203540959758,93.5203540959758,13.613090639550428
30,00:30:00,58.583333333333336,60.06666666666667,81.82352941176471,38.0,23.933333333333334,180.8,14.8,16.41176470588235,13.15,129.35294117647058,145.57894736842104,244.1818181818182,32.13636363636363,217.8181818181818,191.2,22.533333333333335,182.06666666666666,75.13333333333334,39.869565217391305,93.57142857142857,341.88235294117646,157.1764705882353,61.56521739130435,32.53333333333333,59.333333333333336,52.083333333333336,181.5909090909091,3.5454545454545454,100.27777777777777,232.38888888888889,163.65,18.9,102.06057118681674,102.06057118681674,13.705506086939842
31,00:31:00,40.02777777777778,68.66666666666667,60.8235294117647,12.75,33.4,164.53333333333333,5.533333333333333,13.823529411764707,32.55,104.0,82.3157894736842,252.77272727272728,32.68181818181818,191.04545454545453,126.13333333333334,64.73333333333333,172.6,0.0,60.869565217391305,16.214285714285715,383.8235294117647,133.7058823529412,41.04347826086956,15.266666666666667,58.27777777777778,53.97222222222222,108.22727272727273,2.9696969696969697,107.58333333333333,171.30555555555554,126.8,11.25,85.92812163389904,85.92812163389904,13.798465147730937
32,00:32:00,44.80555555555556,46.0,35.588235294117645,24.083333333333332,12.866666666666667,217.86666666666667,22.0,12.470588235294118,23.55,153.23529411764707,129.42105263157896,185.9090909090909,20.954545454545453,169.04545454545453,242.53333333333333,17.333333333333332,243.73333333333332,2.466666666666667,62.391304347826086,43.642857142857146,193.8235294117647,143.0,78.3695652173913,14.666666666666666,60.05555555555556,78.47222222222223,122.9090909090909,2.0,133.02777777777777,169.66666666666666,154.5,11.5,89.74651206232613,89.74651206232613,13.891970569840698
33,00:33:00,95.66666666666667,8.0,84.76470588235294,25.375,24.266666666666666,114.93333333333334,4.133333333333334,6.411764705882353,26.1,218.88235294117646,127.63157894736842,202.45454545454547,3.3181818181818183,151.77272727272728,118.13333333333334,21.866666666666667,231.66666666666666,27.4,85.3913043478261,24.285714285714285,223.58823529411765,82.41176470588235,95.30434782608695,16.333333333333332,90.33333333333333,65.0,52.5,1.4848484848484849,132.88888888888889,140.55555555555554,106.55,29.75,82.47358905451527,82.47358905451527,13.986025115721954
34,00:34:00,30.52777777777778,10.866666666666667,88.41176470588235,46.5,5.066666666666666,95.53333333333333,20.4,33.705882352941174,18.15,250.35294117647058,185.05263157894737,135.0,11.090909090909092,138.1818181818182,191.73333333333332,78.66666666666667,307.6,20.4,57.608695652173914,77.92857142857143,213.64705882352942,27.529411764705884,93.19565217391305,15.866666666666667,62.888888888888886,53.22222222222222,75.18181818181819,3.242424242424242,122.63888888888889,132.22222222222223,130.0,26.6,86.21915352148243,86.21915352148243,14.080631562500038
35,00:35:00,21.5,36.86666666666667,43.411764705882355,47.458333333333336,1.7333333333333334,139.66666666666666,23.0,40.88235294117647,48.85,153.05882352941177,88.57894736842105,199.5,0.6818181818181818,158.1818181818182,172.2,14.266666666666667,251.4,7.333333333333333,65.78260869565217,133.0,198.76470588235293,5.470588235294118,52.869565217391305,26.066666666666666,86.75,73.5,90.4090909090909,1.8181818181818181,116.91666666666667,154.72222222222223,143.65,22.4,81.89658816318897,81.89658816318897,14.17579270211104
36,00:36:00,35.05555555555556,24.0,52.23529411764706,68.83333333333333,12.733333333333333,22.066666666666666,33.2,43.11764705882353,31.95,256.7647058823529,77.15789473684211,218.5,29.772727272727273,141.13636363636363,235.6,15.4,245.53333333333333,41.733333333333334,27.391304347826086,78.78571428571429,332.52941176470586,37.1764705882353,60.369565217391305,41.333333333333336,118.33333333333333,54.22222222222222,87.95454545454545,1.6363636363636365,109.44444444444444,85.27777777777777,111.4,20.15,85.96233358331892,85.96233358331892,14.271511341441634
37,00:37:00,23.194444444444443,8.933333333333334,79.23529411764706,35.583333333333336,3.533333333333333,68.06666666666666,57.46666666666667,31.764705882352942,33.4,357.70588235294116,65.84210526315789,251.72727272727272,5.818181818181818,207.72727272727272,189.26666666666668,55.2,208.73333333333332,26.533333333333335,105.82608695652173,26.214285714285715,307.29411764705884,103.11764705882354,48.95652173913044,39.93333333333333,84.13888888888889,57.333333333333336,85.63636363636364,3.393939393939394,157.86111111111111,107.61111111111111,133.15,46.05,94.25776768511997,94.25776768511997,14.367790302470526
38,00:38:00,18.805555555555557,12.2,21.941176470588236,30.125,11.866666666666667,9.2,9.733333333333333,85.11764705882354,39.9,314.8235294117647,72.36842105263158,297.09090909090907,11.863636363636363,161.86363636363637,115.46666666666667,53.06666666666667,414.53333333333336,25.6,105.26086956521739,0.0,192.7058823529412,81.58823529411765,68.28260869565217,39.6,116.27777777777777,75.75,49.5,13.424242424242424,153.33333333333334,188.75,117.45,45.25,92.27309773367169,92.27309773367169,14.464632422411427
39,00:39:00,54.02777777777778,7.733333333333333,43.588235294117645,42.541666666666664,41.93333333333333,21.733333333333334,38.86666666666667,48.05882352941177,46.55,258.29411764705884,85.21052631578948,229.54545454545453,12.363636363636363,127.86363636363636,150.86666666666667,70.46666666666667,406.4,0.0,58.869565217391305,21.142857142857142,308.70588235294116,86.6470588235294,57.80434782608695,22.866666666666667,99.33333333333333,63.0,75.81818181818181,5.606060606060606,141.80555555555554,84.66666666666667,148.2,27.7,90.25656407852561,90.25656407852561,14.562040553857626
40,00:40:00,43.05555555555556,7.733333333333333,100.94117647058823,11.333333333333334,10.133333333333333,10.6,28.333333333333332,56.94117647058823,33.8,361.8235294117647,22.263157894736842,172.95454545454547,22.59090909090909,135.9090909090909,155.4,85.73333333333333,290.6666666666667,9.266666666666667,41.34782608695652,5.714285714285714,300.2352941176471,57.411764705882355,63.47826086956522,103.6,90.02777777777777,81.52777777777777,52.18181818181818,12.636363636363637,78.38888888888889,122.27777777777777,121.0,65.95,86.10178052476624,86.10178052476624,14.660017564928223
41,00:41:00,51.97222222222222,13.8,76.3529411764706,4.166666666666667,13.266666666666667,29.933333333333334,0.0,71.6470588235294,47.2,427.7647058823529,23.736842105263158,192.9090909090909,50.95454545454545,139.04545454545453,240.66666666666666,50.53333333333333,199.26666666666668,1.5333333333333334,19.08695652173913,6.785714285714286,339.3529411764706,60.294117647058826,53.369565217391305,12.866666666666667,104.86111111111111,83.27777777777777,77.5909090909091,14.303030303030303,75.16666666666667,130.86111111111111,200.7,22.2,88.60831548003885,88.60831548003885,14.758566339415875
42,00:42:00,35.5,18.066666666666666,51.529411764705884,16.375,13.2,82.93333333333334,19.6,56.23529411764706,32.95,326.47058823529414,16.63157894736842,150.0909090909091,35.77272727272727,149.3181818181818,276.46666666666664,85.73333333333333,189.06666666666666,0.0,41.130434782608695,1.6428571428571428,352.52941176470586,110.23529411764706,67.06521739130434,48.6,86.22222222222223,93.0,67.13636363636364,13.606060606060606,91.72222222222223,144.52777777777777,222.15,19.85,91.10494436178968,91.10494436178968,14.857689776936098
43,00:43:00,12.5,19.6,10.411764705882353,27.083333333333332,13.666666666666666,90.2,3.8,121.41176470588235,27.15,261.11764705882354,11.105263157894736,129.9090909090909,13.863636363636363,166.5909090909091,226.33333333333334,98.66666666666667,329.53333333333336,18.4,49.69565217391305,11.428571428571429,288.8235294117647,136.88235294117646,70.54347826086956,23.866666666666667,55.05555555555556,111.75,88.0,2.090909090909091,74.69444444444444,120.44444444444444,137.9,55.55,87.75215667949276,87.75215667949276,14.957390793078286
44,00:44:00,28.88888888888889,41.13333333333333,15.529411764705882,26.416666666666668,9.733333333333333,48.333333333333336,1.0,143.76470588235293,22.7,239.7058823529412,46.63157894736842,156.54545454545453,0.4090909090909091,184.6818181818182,222.0,72.33333333333333,330.2,25.6,21.695652173913043,0.0,174.88235294117646,67.94117647058823,70.73913043478261,39.666666666666664,60.5,95.08333333333333,133.5,8.515151515151516,75.19444444444444,75.22222222222223,191.55,23.05,82.91084255234061,82.91084255234061,15.057672319558144
45,00:45:00,49.19444444444444,26.2,10.764705882352942,9.333333333333334,26.533333333333335,37.666666666666664,28.266666666666666,122.94117647058823,18.3,169.64705882352942,134.1578947368421,195.5909090909091,14.818181818181818,212.54545454545453,224.06666666666666,68.46666666666667,306.53333333333336,18.533333333333335,3.0,4.571428571428571,243.76470588235293,44.705882352941174,22.891304347826086,8.866666666666667,72.63888888888889,90.16666666666667,124.31818181818181,1.5454545454545454,84.69444444444444,111.94444444444444,152.15,20.55,83.10524670129996,83.10524670129996,15.158537304371832
46,00:46:00,36.69444444444444,22.533333333333335,4.529411764705882,12.458333333333334,20.866666666666667,63.86666666666667,9.666666666666666,81.17647058823529,13.25,155.94117647058823,135.94736842105263,255.5909090909091,42.13636363636363,202.95454545454547,226.53333333333333,115.46666666666667,196.53333333333333,0.0,3.391304347826087,7.642857142857143,256.29411764705884,50.1764705882353,44.97826086956522,21.066666666666666,68.19444444444444,69.05555555555556,144.04545454545453,10.454545454545455,91.02777777777777,92.91666666666667,183.7,19.2,83.0715566117968,83.0715566117968,15.259988711951644
47,00:47:00,52.361111111111114,16.733333333333334,64.70588235294117,3.7916666666666665,14.733333333333333,100.86666666666666,26.533333333333335,85.41176470588235,22.05,126.29411764705883,164.05263157894737,201.9090909090909,6.318181818181818,191.27272727272728,200.0,109.73333333333333,341.0,14.6,1.434782608695652,2.7142857142857144,184.2941176470588,182.23529411764707,68.21739130434783,11.6,105.33333333333333,67.44444444444444,67.68181818181819,2.5757575757575757,82.22222222222223,149.36111111111111,167.1,85.05,91.23849163510405,91.23849163510405,15.362029523323185
48,00:48:00,37.72222222222222,13.733333333333333,49.35294117647059,24.833333333333332,20.333333333333332,129.53333333333333,2.466666666666667,89.05882352941177,12.1,144.88235294117646,167.6315789473684,203.36363636363637,4.636363636363637,175.0,132.06666666666666,73.4,319.06666666666666,11.866666666666667,6.043478260869565,4.571428571428571,334.05882352941177,83.76470588235294,51.80434782608695,27.4,66.13888888888889,44.80555555555556,137.54545454545453,9.818181818181818,107.22222222222223,215.83333333333334,73.3,29.35,87.58451060157611,87.58451060157611,15.46466273626427
49,00:49:00,30.38888888888889,37.53333333333333,93.70588235294117,2.6666666666666665,6.133333333333334,29.133333333333333,11.4,33.8235294117647,17.95,127.29411764705883,167.94736842105263,91.0,0.5454545454545454,225.22727272727272,58.666666666666664,38.86666666666667,301.46666666666664,1.5333333333333334,2.608695652173913,27.785714285714285,302.3529411764706,95.17647058823529,70.28260869565217,5.8,62.75,37.583333333333336,85.63636363636364,27.757575757575758,114.88888888888889,81.69444444444444,70.6,57.5,72.42811095166518,72.42811095166518,15.567891365465222
50,00:50:00,63.583333333333336,37.46666666666667,25.88235294117647,13.666666666666666,40.8,104.0,16.4,35.0,29.9,157.41176470588235,170.73684210526315,112.13636363636364,1.1818181818181819,192.22727272727272,104.33333333333333,71.33333333333333,266.46666666666664,0.0,13.956521739130435,8.214285714285714,264.7647058823529,120.17647058823529,27.391304347826086,2.2666666666666666,75.36111111111111,45.69444444444444,57.27272727272727,23.96969696969697,52.0,123.27777777777777,115.25,66.35,76.20225396287597,76.20225396287597,15.671718442690851
51,00:51:00,13.38888888888889,28.8,55.588235294117645,12.041666666666666,21.0,77.26666666666667,9.2,66.17647058823529,11.55,185.7058823529412,177.42105263157896,229.8181818181818,2.6818181818181817,260.8636363636364,81.46666666666667,57.4,272.6,0.0,1.3478260869565217,8.714285714285714,264.47058823529414,7.411764705882353,27.065217391304348,23.2,65.77777777777777,15.444444444444445,67.77272727272727,8.303030303030303,64.69444444444444,110.16666666666667,226.3,33.05,77.70899809881914,77.70899809881914,15.776147016943906
52,00:52:00,19.47222222222222,6.466666666666667,136.88235294117646,29.041666666666668,4.666666666666667,33.0,6.6,28.352941176470587,18.75,229.58823529411765,152.89473684210526,216.36363636363637,25.09090909090909,252.22727272727272,154.0,37.6,342.73333333333335,2.533333333333333,6.391304347826087,0.0,397.88235294117646,52.05882352941177,30.652173913043477,8.333333333333334,21.88888888888889,17.61111111111111,69.5909090909091,2.5454545454545454,60.083333333333336,81.47222222222223,160.15,24.3,82.16324626816524,82.16324626816524,15.881180154630075
